trade_date,ts_code,name,type,quality,close,target_pe,target_div_yield,dps_recent_fy,dps_fiscal_year,eps_last_annual,eps_natural_year_est,eps_growth_est,pe_natural_year,pe_static,pe_ttm_ref,pe_price,div_price,base_price,buy_price,signal,dv_ttm_ref,pb_ref,total_mv_yi
20260831,601288.SH,农业银行,国有大行,一般,6.92,6.67,5.5,0.1297,2026,0.78,0.814,0.8164032608695653,8.5,8.32,8.13,5.429,2.358,2.358,2.488,等待 · 需跌64.0%,3.61,0.85,24219.0
20260831,601665.SH,齐鲁银行,城商行,一般,7.03,6.67,4.5,0.2492,2025,1.0,1.13,1.1195690464262467,6.22,7.57,7.03,7.537,5.538,5.538,5.787,等待 · 需跌17.7%,3.54,0.83,433.0
20260831,601328.SH,交通银行,国有大行,一般,7.24,6.67,5.5,0.168,2026,1.08,1.12,1.0759137393025975,6.46,6.69,6.56,7.47,3.055,3.055,3.223,等待 · 需跌55.5%,4.48,0.55,6398.0
20260831,601187.SH,厦门银行,城商行,一般,7.35,6.67,4.5,0.25,2025,0.9,0.947,0.9292468398876405,7.76,7.36,7.13,6.316,5.556,5.556,5.806,等待 · 需跌21.0%,3.4,0.71,194.0
20260831,601398.SH,工商银行,国有大行,一般,8.07,6.67,5.5,0.1511,2026,1.0,1.009,1.0129425182986922,8.0,7.8,7.69,6.73,2.747,2.747,2.898,等待 · 需跌64.1%,3.85,0.73,28762.0
20260831,601998.SH,中信银行,股份行,一般,8.85,6.67,5.0,0.203,2026,1.2,1.275,1.233911969232093,6.94,6.97,6.86,8.504,4.06,4.06,4.263,等待 · 需跌51.8%,4.31,0.66,4925.0
20260831,002966.SZ,苏州银行,城商行,一般,8.89,6.67,4.5,0.36,2025,1.14,1.332,1.2068963541739957,6.67,7.43,7.08,8.884,8.0,8.0,8.36,等待 · 需跌6.0%,4.05,0.75,397.0
20260831,601825.SH,沪农商行,农商行,一般,8.9,6.67,5.0,0.2499,2026,1.28,1.365,1.3365213558831461,6.52,6.97,6.94,9.105,4.998,4.998,5.248,等待 · 需跌41.0%,4.89,0.64,858.0
20260831,600000.SH,浦发银行,股份行,一般,9.16,6.67,5.0,0.42,2025,1.52,1.306,1.5342634881255002,7.01,6.1,5.96,8.711,8.4,8.4,8.82,等待 · 需跌3.7%,4.59,0.4,3051.0
20260831,601229.SH,上海银行,城商行,一般,9.48,6.67,5.0,0.3,2026,1.65,1.684,1.695587498343932,5.63,5.57,5.55,11.232,6.0,6.0,6.3,等待 · 需跌33.5%,5.49,0.52,1347.0
20260831,601577.SH,长沙银行,城商行,优秀,9.69,7.67,4.0,0.22,2026,1.93,2.054,2.039501975161973,4.72,4.81,4.68,15.754,5.5,5.5,5.72,等待 · 需跌41.0%,4.44,0.51,390.0
20260831,601939.SH,建设银行,国有大行,一般,10.98,6.67,5.5,0.201,2026,1.3,1.353,1.329716103402239,8.12,8.48,8.29,9.025,3.655,3.655,3.856,等待 · 需跌64.9%,1.85,0.8,28724.0
20260831,601963.SH,重庆银行,城商行,一般,11.19,6.67,4.5,0.4481,2025,1.53,1.543,1.6007651673477432,7.25,7.18,6.78,10.292,9.958,9.958,10.406,等待 · 需跌7.0%,3.89,0.68,406.0
20260831,000001.SZ,平安银行,股份行,一般,11.72,6.67,4.0,0.249,2026,2.07,2.269,2.180098035232008,5.17,5.33,5.23,15.134,6.225,6.225,6.474,等待 · 需跌44.8%,5.09,0.49,2274.0
20260831,600926.SH,杭州银行,城商行,优秀,16.73,7.67,3.5,0.46,2026,2.66,3.205,3.124812035915901,5.22,6.37,6.01,24.582,13.143,13.143,13.603,等待 · 需跌18.7%,3.94,0.84,1213.0
20260831,601838.SH,成都银行,城商行,优秀,19.05,7.67,4.0,0.489,2026,3.07,3.593,3.401342838909272,5.3,6.08,5.95,27.558,12.225,12.225,12.714,等待 · 需跌33.3%,4.83,0.88,807.0
20260831,002142.SZ,宁波银行,城商行,优秀,34.12,7.67,3.0,0.4,2026,4.29,4.567,4.6425832411471735,7.47,7.68,7.24,35.029,13.333,13.333,13.733,等待 · 需跌59.8%,3.52,0.93,2253.0
