trade_date,ts_code,name,type,quality,close,target_pe,target_div_yield,dps_recent_fy,dps_fiscal_year,eps_last_annual,eps_natural_year_est,eps_growth_est,pe_natural_year,pe_static,pe_ttm_ref,pe_price,div_price,base_price,buy_price,signal,dv_ttm_ref,pb_ref,total_mv_yi
20260903,601916.SH,浙商银行,股份行,一般,2.97,6.67,5.0,0.131,2025,0.44,0.45,0.41739208598419125,6.6,6.31,6.23,3.001,2.62,2.62,2.751,等待 · 需跌7.4%,4.41,0.45,816.0
20260903,002958.SZ,青农商行,农商行,一般,2.99,6.67,4.5,0.12,2025,0.52,0.486,0.5276282622589327,6.15,5.31,5.21,3.242,2.667,2.667,2.787,等待 · 需跌6.8%,4.01,0.43,166.0
20260903,601818.SH,光大银行,股份行,一般,3.06,6.67,5.0,0.081,2026,0.58,0.54,0.5532584083401892,5.67,4.66,5.49,3.602,1.62,1.62,1.701,等待 · 需跌44.4%,5.72,0.36,1808.0
20260903,600928.SH,西安银行,城商行,一般,3.55,6.67,4.5,0.1,2025,0.6,0.573,0.5943066129273026,6.2,5.95,5.89,3.822,2.222,2.222,2.322,等待 · 需跌34.6%,2.82,0.43,158.0
20260903,600016.SH,民生银行,股份行,一般,3.59,6.67,5.0,0.118,2026,0.63,0.613,0.6122573723591549,5.86,5.14,5.47,4.089,2.36,2.36,2.478,等待 · 需跌31.0%,5.26,0.27,1572.0
20260903,002807.SZ,江阴银行,农商行,一般,4.18,6.67,4.5,0.1,2026,0.8326,0.9488,0.9147799619337373,4.41,5.52,5.47,6.329,2.222,2.222,2.322,等待 · 需跌44.4%,4.78,0.56,113.0
20260903,603323.SH,苏农银行,农商行,一般,4.5,6.67,4.5,0.1,2026,1.01,1.198,1.1394233482761618,3.76,4.89,4.81,7.991,2.222,2.222,2.322,等待 · 需跌48.4%,4.24,0.5,100.0
20260903,601528.SH,瑞丰银行,农商行,一般,5.14,6.67,4.5,0.1,2026,1.0,1.009,1.0350407790721745,5.09,5.13,5.11,6.73,2.222,2.222,2.322,等待 · 需跌54.8%,4.09,0.49,101.0
20260903,601658.SH,邮储银行,国有大行,一般,5.45,6.67,5.0,0.133,2026,0.73,0.758,0.7196618057616758,7.19,7.49,7.3,5.056,2.66,2.66,2.793,等待 · 需跌48.8%,4.01,0.63,6545.0
20260903,601169.SH,北京银行,城商行,一般,5.54,6.67,5.0,0.13,2026,0.78,0.861,0.7366362141753192,6.43,5.83,5.6,5.743,2.6,2.6,2.73,等待 · 需跌50.7%,5.02,0.41,1171.0
20260903,600908.SH,无锡银行,农商行,一般,5.81,6.67,4.5,0.24,2025,1.01,1.068,1.0732905940153838,5.44,5.52,5.43,7.124,5.333,5.333,5.573,等待 · 需跌4.1%,4.13,0.53,128.0
20260903,002948.SZ,青岛银行,城商行,一般,6.32,6.67,4.5,0.18,2025,0.85,0.89,0.9756788710907704,7.1,7.09,6.41,5.936,4.0,4.0,4.18,等待 · 需跌33.9%,2.85,0.84,368.0
20260903,601988.SH,中国银行,国有大行,一般,6.54,6.67,5.5,0.119,2026,0.74,0.762,0.7504961513372471,8.58,8.67,8.46,5.083,2.164,2.164,2.283,等待 · 需跌65.1%,3.46,0.77,21073.0
20260903,601288.SH,农业银行,国有大行,一般,6.89,6.67,5.5,0.1297,2026,0.78,0.814,0.8164032608695653,8.46,8.29,8.09,5.429,2.358,2.358,2.488,等待 · 需跌63.9%,3.62,0.84,24114.0
20260903,601077.SH,渝农商行,农商行,一般,6.93,6.67,5.0,0.32091000000000003,2025,1.05,1.098,1.1102440478777738,6.31,6.49,6.25,7.324,6.418,6.418,6.739,等待 · 需跌2.8%,4.63,0.56,787.0
20260903,601665.SH,齐鲁银行,城商行,一般,7.13,6.67,4.5,0.2492,2025,1.0,1.13,1.1195690464262467,6.31,7.68,7.13,7.537,5.538,5.538,5.787,等待 · 需跌18.8%,3.5,0.84,439.0
20260903,601187.SH,厦门银行,城商行,一般,7.25,6.67,4.5,0.25,2025,0.9,0.947,0.9292468398876405,7.66,7.26,7.04,6.316,5.556,5.556,5.806,等待 · 需跌19.9%,3.45,0.7,191.0
20260903,601328.SH,交通银行,国有大行,一般,7.32,6.67,5.5,0.168,2026,1.08,1.12,1.0759137393025975,6.54,6.76,6.64,7.47,3.055,3.055,3.223,等待 · 需跌56.0%,4.44,0.55,6468.0
20260903,601398.SH,工商银行,国有大行,一般,8.1,6.67,5.5,0.1511,2026,1.0,1.009,1.0129425182986922,8.03,7.83,7.72,6.73,2.747,2.747,2.898,等待 · 需跌64.2%,3.83,0.73,28869.0
20260903,601998.SH,中信银行,股份行,一般,8.78,6.67,5.0,0.203,2026,1.2,1.275,1.233911969232093,6.89,6.92,6.81,8.504,4.06,4.06,4.263,等待 · 需跌51.4%,4.34,0.65,4886.0
20260903,601825.SH,沪农商行,农商行,一般,8.99,6.67,5.0,0.2499,2026,1.28,1.365,1.3365213558831461,6.59,7.04,7.01,9.105,4.998,4.998,5.248,等待 · 需跌41.6%,4.84,0.65,867.0
20260903,002966.SZ,苏州银行,城商行,一般,9.05,6.67,4.5,0.36,2025,1.14,1.332,1.2068963541739957,6.79,7.56,7.21,8.884,8.0,8.0,8.36,等待 · 需跌7.6%,3.98,0.76,405.0
20260903,600000.SH,浦发银行,股份行,一般,9.27,6.67,5.0,0.42,2025,1.52,1.306,1.5342634881255002,7.1,6.17,6.03,8.711,8.4,8.4,8.82,等待 · 需跌4.9%,4.53,0.41,3087.0
20260903,601229.SH,上海银行,城商行,一般,9.6,6.67,5.0,0.3,2026,1.65,1.684,1.695587498343932,5.7,5.64,5.62,11.232,6.0,6.0,6.3,等待 · 需跌34.4%,5.42,0.53,1364.0
20260903,601577.SH,长沙银行,城商行,优秀,10.0,7.67,4.0,0.22,2026,1.93,2.054,2.039501975161973,4.87,4.96,4.83,15.754,5.5,5.5,5.72,等待 · 需跌42.8%,4.3,0.53,402.0
20260903,601939.SH,建设银行,国有大行,一般,10.95,6.67,5.5,0.201,2026,1.3,1.353,1.329716103402239,8.09,8.45,8.27,9.025,3.655,3.655,3.856,等待 · 需跌64.8%,1.85,0.8,28645.0
20260903,601963.SH,重庆银行,城商行,一般,11.26,6.67,4.5,0.4481,2025,1.53,1.543,1.6007651673477432,7.3,7.22,6.82,10.292,9.958,9.958,10.406,等待 · 需跌7.6%,3.87,0.69,408.0
20260903,000001.SZ,平安银行,股份行,一般,11.88,6.67,4.0,0.249,2026,2.07,2.269,2.180098035232008,5.24,5.41,5.3,15.134,6.225,6.225,6.474,等待 · 需跌45.5%,5.02,0.49,2305.0
20260903,600926.SH,杭州银行,城商行,优秀,17.13,7.67,3.5,0.46,2026,2.66,3.205,3.124812035915901,5.34,6.53,6.15,24.582,13.143,13.143,13.603,等待 · 需跌20.6%,3.85,0.86,1242.0
20260903,601838.SH,成都银行,城商行,优秀,19.4,7.67,4.0,0.489,2026,3.07,3.593,3.401342838909272,5.4,6.19,6.06,27.558,12.225,12.225,12.714,等待 · 需跌34.5%,4.75,0.89,822.0
20260903,002142.SZ,宁波银行,城商行,优秀,34.4,7.67,3.0,0.4,2026,4.29,4.567,4.6425832411471735,7.53,7.74,7.3,35.029,13.333,13.333,13.733,等待 · 需跌60.1%,3.49,0.94,2272.0
