trade_date,ts_code,name,type,quality,close,target_pe,target_div_yield,dps_recent_fy,dps_fiscal_year,eps_last_annual,eps_natural_year_est,eps_growth_est,pe_natural_year,pe_static,pe_ttm_ref,pe_price,div_price,base_price,buy_price,signal,dv_ttm_ref,pb_ref,total_mv_yi
20260922,601818.SH,光大银行,股份行,一般,3.01,6.67,5.0,0.081,2026,0.58,0.54,0.5532584083401892,5.57,4.58,5.4,3.602,1.62,1.62,1.701,等待 · 需跌43.5%,5.81,0.35,1778.0
20260922,600016.SH,民生银行,股份行,一般,3.5,6.67,5.0,0.118,2026,0.63,0.613,0.6122573723591549,5.71,5.01,5.34,4.089,2.36,2.36,2.478,等待 · 需跌29.2%,4.89,0.26,1532.0
20260922,600928.SH,西安银行,城商行,一般,3.51,6.67,4.5,0.1,2025,0.6,0.573,0.5943066129273026,6.13,5.89,5.82,3.822,2.222,2.222,2.322,等待 · 需跌33.8%,2.85,0.43,156.0
20260922,002807.SZ,江阴银行,农商行,一般,4.14,6.67,4.5,0.1,2026,0.8326,0.9488,0.9147799619337373,4.36,5.47,5.42,6.329,2.222,2.222,2.322,等待 · 需跌43.9%,4.83,0.55,112.0
20260922,603323.SH,苏农银行,农商行,一般,4.4,6.67,4.5,0.1,2026,1.01,1.198,1.1394233482761618,3.67,4.78,4.7,7.991,2.222,2.222,2.322,等待 · 需跌47.2%,2.48,0.49,98.0
20260922,601528.SH,瑞丰银行,农商行,一般,4.96,6.67,4.5,0.1,2026,1.0,1.009,1.0350407790721745,4.92,4.95,4.93,6.73,2.222,2.222,2.322,等待 · 需跌53.2%,6.25,0.48,97.0
20260922,601658.SH,邮储银行,国有大行,一般,5.33,6.67,5.0,0.133,2026,0.73,0.758,0.7196618057616758,7.03,7.32,7.14,5.056,2.66,2.66,2.793,等待 · 需跌47.6%,4.1,0.61,6401.0
20260922,601169.SH,北京银行,城商行,一般,5.52,6.67,5.0,0.13,2026,0.78,0.861,0.7366362141753192,6.41,5.81,5.58,5.743,2.6,2.6,2.73,等待 · 需跌50.5%,5.04,0.41,1167.0
20260922,600908.SH,无锡银行,农商行,一般,5.77,6.67,4.5,0.24,2025,1.01,1.068,1.0732905940153838,5.4,5.48,5.39,7.124,5.333,5.333,5.573,等待 · 需跌3.4%,4.16,0.53,127.0
20260922,002948.SZ,青岛银行,城商行,一般,6.05,6.67,4.5,0.18,2025,0.85,0.89,0.9756788710907704,6.8,6.79,6.13,5.936,4.0,4.0,4.18,等待 · 需跌30.9%,2.98,0.81,352.0
20260922,601988.SH,中国银行,国有大行,一般,6.65,6.67,5.5,0.119,2026,0.74,0.762,0.7504961513372471,8.73,8.82,8.6,5.083,2.164,2.164,2.283,等待 · 需跌65.7%,3.4,0.78,21427.0
20260922,601665.SH,齐鲁银行,城商行,一般,6.82,6.67,4.5,0.2492,2025,1.0,1.13,1.1195690464262467,6.04,7.35,6.82,7.537,5.538,5.538,5.787,等待 · 需跌15.1%,3.65,0.81,420.0
20260922,601288.SH,农业银行,国有大行,一般,6.88,6.67,5.5,0.1297,2026,0.78,0.814,0.8164032608695653,8.45,8.27,8.08,5.429,2.358,2.358,2.488,等待 · 需跌63.8%,3.63,0.84,24079.0
20260922,601187.SH,厦门银行,城商行,一般,7.03,6.67,4.5,0.25,2025,0.9,0.947,0.9292468398876405,7.42,7.04,6.82,6.316,5.556,5.556,5.806,等待 · 需跌17.4%,3.56,0.68,186.0
20260922,601328.SH,交通银行,国有大行,一般,7.55,6.67,5.5,0.168,2026,1.08,1.12,1.0759137393025975,6.74,6.98,6.84,7.47,3.055,3.055,3.223,等待 · 需跌57.3%,4.3,0.57,6671.0
20260922,601398.SH,工商银行,国有大行,一般,8.12,6.67,5.5,0.1511,2026,1.0,1.009,1.0129425182986922,8.05,7.85,7.74,6.73,2.747,2.747,2.898,等待 · 需跌64.3%,3.82,0.73,28940.0
20260922,601825.SH,沪农商行,农商行,一般,8.88,6.67,5.0,0.2499,2026,1.28,1.365,1.3365213558831461,6.51,6.96,6.92,9.105,4.998,4.998,5.248,等待 · 需跌40.9%,4.9,0.64,856.0
20260922,600000.SH,浦发银行,股份行,一般,9.04,6.67,5.0,0.42,2025,1.52,1.306,1.5342634881255002,6.92,6.02,5.88,8.711,8.4,8.4,8.82,等待 · 需跌2.4%,4.65,0.4,3011.0
20260922,601998.SH,中信银行,股份行,一般,9.04,6.67,5.0,0.203,2026,1.2,1.275,1.233911969232093,7.09,7.12,7.01,8.504,4.06,4.06,4.263,等待 · 需跌52.8%,4.21,0.67,5030.0
20260922,002966.SZ,苏州银行,城商行,一般,9.11,6.67,4.5,0.36,2025,1.14,1.332,1.2068963541739957,6.84,7.62,7.25,8.884,8.0,8.0,8.36,等待 · 需跌8.2%,3.95,0.77,407.0
20260922,601229.SH,上海银行,城商行,一般,9.53,6.67,5.0,0.3,2026,1.65,1.684,1.695587498343932,5.66,5.6,5.58,11.232,6.0,6.0,6.3,等待 · 需跌33.9%,5.46,0.53,1354.0
20260922,601577.SH,长沙银行,城商行,优秀,9.7,7.67,4.0,0.22,2026,1.93,2.054,2.039501975161973,4.72,4.81,4.68,15.754,5.5,5.5,5.72,等待 · 需跌41.0%,4.43,0.51,390.0
20260922,601939.SH,建设银行,国有大行,一般,10.92,6.67,5.5,0.201,2026,1.3,1.353,1.329716103402239,8.07,8.43,8.25,9.025,3.655,3.655,3.856,等待 · 需跌64.7%,1.86,0.8,28567.0
20260922,601963.SH,重庆银行,城商行,一般,10.93,6.67,4.5,0.4481,2025,1.53,1.543,1.6007651673477432,7.08,7.01,6.62,10.292,9.958,9.958,10.406,等待 · 需跌4.8%,3.99,0.67,396.0
20260922,000001.SZ,平安银行,股份行,一般,11.71,6.67,4.0,0.249,2026,2.07,2.269,2.180098035232008,5.16,5.33,5.23,15.134,6.225,6.225,6.474,等待 · 需跌44.7%,5.09,0.49,2272.0
20260922,600926.SH,杭州银行,城商行,优秀,17.08,7.67,3.5,0.46,2026,2.66,3.205,3.124812035915901,5.33,6.51,6.14,24.582,13.143,13.143,13.603,等待 · 需跌20.4%,3.86,0.86,1238.0
20260922,601838.SH,成都银行,城商行,优秀,18.99,7.67,4.0,0.489,2026,3.07,3.593,3.401342838909272,5.29,6.06,5.93,27.558,12.225,12.225,12.714,等待 · 需跌33.0%,7.42,0.87,805.0
20260922,002142.SZ,宁波银行,城商行,优秀,34.72,7.67,3.0,0.4,2026,4.29,4.567,4.6425832411471735,7.6,7.82,7.37,35.029,13.333,13.333,13.733,等待 · 需跌60.4%,3.46,0.94,2293.0
