trade_date,ts_code,name,type,quality,close,target_pe,target_div_yield,dps_recent_fy,dps_fiscal_year,eps_last_annual,eps_natural_year_est,eps_growth_est,pe_natural_year,pe_static,pe_ttm_ref,pe_price,div_price,base_price,buy_price,signal,dv_ttm_ref,pb_ref,total_mv_yi
20260901,601860.SH,紫金银行,农商行,一般,2.67,6.67,4.5,0.1,2025,0.34,0.372,0.3269013303769402,7.18,7.86,7.67,2.481,2.222,2.222,2.322,等待 · 需跌13.0%,3.75,0.47,98.0
20260901,601916.SH,浙商银行,股份行,一般,2.97,6.67,5.0,0.131,2025,0.44,0.45,0.41739208598419125,6.6,6.31,6.23,3.001,2.62,2.62,2.751,等待 · 需跌7.4%,4.41,0.45,816.0
20260901,002958.SZ,青农商行,农商行,一般,3.03,6.67,4.5,0.12,2025,0.52,0.486,0.5276282622589327,6.23,5.38,5.28,3.242,2.667,2.667,2.787,等待 · 需跌8.0%,3.96,0.44,168.0
20260901,601818.SH,光大银行,股份行,一般,3.03,6.67,5.0,0.081,2026,0.58,0.54,0.5532584083401892,5.61,4.61,5.44,3.602,1.62,1.62,1.701,等待 · 需跌43.9%,5.78,0.35,1790.0
20260901,600928.SH,西安银行,城商行,一般,3.58,6.67,4.5,0.1,2025,0.6,0.573,0.5943066129273026,6.25,6.0,5.93,3.822,2.222,2.222,2.322,等待 · 需跌35.1%,2.79,0.44,159.0
20260901,600016.SH,民生银行,股份行,一般,3.64,6.67,5.0,0.118,2026,0.63,0.613,0.6122573723591549,5.94,5.21,5.55,4.089,2.36,2.36,2.478,等待 · 需跌31.9%,5.19,0.27,1594.0
20260901,002807.SZ,江阴银行,农商行,一般,4.21,6.67,4.5,0.1,2026,0.8326,0.9488,0.9147799619337373,4.44,5.56,5.51,6.329,2.222,2.222,2.322,等待 · 需跌44.8%,4.75,0.56,114.0
20260901,603323.SH,苏农银行,农商行,一般,4.51,6.67,4.5,0.1,2026,1.01,1.198,1.1394233482761618,3.76,4.9,4.82,7.991,2.222,2.222,2.322,等待 · 需跌48.5%,4.23,0.5,100.0
20260901,601528.SH,瑞丰银行,农商行,一般,5.2,6.67,4.5,0.1,2026,1.0,1.009,1.0350407790721745,5.15,5.19,5.17,6.73,2.222,2.222,2.322,等待 · 需跌55.3%,4.04,0.5,102.0
20260901,601658.SH,邮储银行,国有大行,一般,5.48,6.67,5.0,0.133,2026,0.73,0.758,0.7196618057616758,7.23,7.53,7.34,5.056,2.66,2.66,2.793,等待 · 需跌49.0%,3.98,0.63,6581.0
20260901,601169.SH,北京银行,城商行,一般,5.49,6.67,5.0,0.13,2026,0.78,0.861,0.7366362141753192,6.38,5.78,5.55,5.743,2.6,2.6,2.73,等待 · 需跌50.3%,5.06,0.41,1161.0
20260901,600908.SH,无锡银行,农商行,一般,5.7,6.67,4.5,0.24,2025,1.01,1.068,1.0732905940153838,5.34,5.42,5.33,7.124,5.333,5.333,5.573,等待 · 需跌2.2%,4.21,0.52,125.0
20260901,002948.SZ,青岛银行,城商行,一般,6.3,6.67,4.5,0.18,2025,0.85,0.89,0.9756788710907704,7.08,7.07,6.39,5.936,4.0,4.0,4.18,等待 · 需跌33.7%,2.86,0.84,367.0
20260901,601988.SH,中国银行,国有大行,一般,6.67,6.67,5.5,0.119,2026,0.74,0.762,0.7504961513372471,8.75,8.84,8.63,5.083,2.164,2.164,2.283,等待 · 需跌65.8%,3.39,0.78,21492.0
20260901,601077.SH,渝农商行,农商行,一般,6.93,6.67,5.0,0.32091000000000003,2025,1.05,1.098,1.1102440478777738,6.31,6.49,6.25,7.324,6.418,6.418,6.739,等待 · 需跌2.8%,4.63,0.56,787.0
20260901,601288.SH,农业银行,国有大行,一般,7.05,6.67,5.5,0.1297,2026,0.78,0.814,0.8164032608695653,8.66,8.48,8.28,5.429,2.358,2.358,2.488,等待 · 需跌64.7%,3.54,0.86,24674.0
20260901,601665.SH,齐鲁银行,城商行,一般,7.13,6.67,4.5,0.2492,2025,1.0,1.13,1.1195690464262467,6.31,7.68,7.13,7.537,5.538,5.538,5.787,等待 · 需跌18.8%,3.5,0.84,439.0
20260901,601328.SH,交通银行,国有大行,一般,7.36,6.67,5.5,0.168,2026,1.08,1.12,1.0759137393025975,6.57,6.8,6.67,7.47,3.055,3.055,3.223,等待 · 需跌56.2%,4.41,0.56,6504.0
20260901,601187.SH,厦门银行,城商行,一般,7.45,6.67,4.5,0.25,2025,0.9,0.947,0.9292468398876405,7.87,7.46,7.23,6.316,5.556,5.556,5.806,等待 · 需跌22.1%,3.36,0.72,197.0
20260901,601398.SH,工商银行,国有大行,一般,8.15,6.67,5.5,0.1511,2026,1.0,1.009,1.0129425182986922,8.08,7.88,7.76,6.73,2.747,2.747,2.898,等待 · 需跌64.4%,3.81,0.73,29047.0
20260901,601998.SH,中信银行,股份行,一般,8.81,6.67,5.0,0.203,2026,1.2,1.275,1.233911969232093,6.91,6.94,6.83,8.504,4.06,4.06,4.263,等待 · 需跌51.6%,4.32,0.66,4902.0
20260901,601825.SH,沪农商行,农商行,一般,9.04,6.67,5.0,0.2499,2026,1.28,1.365,1.3365213558831461,6.62,7.08,7.05,9.105,4.998,4.998,5.248,等待 · 需跌41.9%,4.81,0.66,872.0
20260901,002966.SZ,苏州银行,城商行,一般,9.06,6.67,4.5,0.36,2025,1.14,1.332,1.2068963541739957,6.8,7.57,7.21,8.884,8.0,8.0,8.36,等待 · 需跌7.7%,3.97,0.76,405.0
20260901,600000.SH,浦发银行,股份行,一般,9.35,6.67,5.0,0.42,2025,1.52,1.306,1.5342634881255002,7.16,6.23,6.08,8.711,8.4,8.4,8.82,等待 · 需跌5.7%,4.49,0.41,3114.0
20260901,601229.SH,上海银行,城商行,一般,9.68,6.67,5.0,0.3,2026,1.65,1.684,1.695587498343932,5.75,5.69,5.67,11.232,6.0,6.0,6.3,等待 · 需跌34.9%,5.37,0.54,1375.0
20260901,601577.SH,长沙银行,城商行,优秀,9.87,7.67,4.0,0.22,2026,1.93,2.054,2.039501975161973,4.81,4.9,4.77,15.754,5.5,5.5,5.72,等待 · 需跌42.0%,4.36,0.52,397.0
20260901,601939.SH,建设银行,国有大行,一般,11.09,6.67,5.5,0.201,2026,1.3,1.353,1.329716103402239,8.2,8.56,8.38,9.025,3.655,3.655,3.856,等待 · 需跌65.2%,1.83,0.81,29011.0
20260901,601963.SH,重庆银行,城商行,一般,11.45,6.67,4.5,0.4481,2025,1.53,1.543,1.6007651673477432,7.42,7.34,6.94,10.292,9.958,9.958,10.406,等待 · 需跌9.1%,3.8,0.7,415.0
20260901,000001.SZ,平安银行,股份行,一般,11.92,6.67,4.0,0.249,2026,2.07,2.269,2.180098035232008,5.25,5.43,5.32,15.134,6.225,6.225,6.474,等待 · 需跌45.7%,5.0,0.49,2313.0
20260901,600926.SH,杭州银行,城商行,优秀,17.07,7.67,3.5,0.46,2026,2.66,3.205,3.124812035915901,5.33,6.5,6.13,24.582,13.143,13.143,13.603,等待 · 需跌20.3%,3.87,0.86,1237.0
20260901,601838.SH,成都银行,城商行,优秀,19.43,7.67,4.0,0.489,2026,3.07,3.593,3.401342838909272,5.41,6.2,6.07,27.558,12.225,12.225,12.714,等待 · 需跌34.6%,4.74,0.89,824.0
20260901,002142.SZ,宁波银行,城商行,优秀,34.3,7.67,3.0,0.4,2026,4.29,4.567,4.6425832411471735,7.51,7.72,7.28,35.029,13.333,13.333,13.733,等待 · 需跌60.0%,3.5,0.93,2265.0
