trade_date,ts_code,name,type,quality,close,target_pe,target_div_yield,dps_recent_fy,dps_fiscal_year,eps_last_annual,eps_natural_year_est,eps_growth_est,pe_natural_year,pe_static,pe_ttm_ref,pe_price,div_price,base_price,buy_price,signal,dv_ttm_ref,pb_ref,total_mv_yi
20260904,600016.SH,民生银行,股份行,一般,3.61,6.67,5.0,0.118,2026,0.63,0.613,0.6122573723591549,5.89,5.17,5.5,4.089,2.36,2.36,2.478,等待 · 需跌31.4%,5.24,0.27,1581.0
20260904,002807.SZ,江阴银行,农商行,一般,4.22,6.67,4.5,0.1,2026,0.8326,0.9488,0.9147799619337373,4.45,5.58,5.52,6.329,2.222,2.222,2.322,等待 · 需跌45.0%,4.74,0.56,114.0
20260904,603323.SH,苏农银行,农商行,一般,4.53,6.67,4.5,0.1,2026,1.01,1.198,1.1394233482761618,3.78,4.92,4.84,7.991,2.222,2.222,2.322,等待 · 需跌48.7%,4.21,0.5,101.0
20260904,601528.SH,瑞丰银行,农商行,一般,5.18,6.67,4.5,0.1,2026,1.0,1.009,1.0350407790721745,5.13,5.17,5.15,6.73,2.222,2.222,2.322,等待 · 需跌55.2%,4.05,0.5,102.0
20260904,601658.SH,邮储银行,国有大行,一般,5.42,6.67,5.0,0.133,2026,0.73,0.758,0.7196618057616758,7.15,7.45,7.26,5.056,2.66,2.66,2.793,等待 · 需跌48.5%,4.03,0.62,6509.0
20260904,601169.SH,北京银行,城商行,一般,5.6,6.67,5.0,0.13,2026,0.78,0.861,0.7366362141753192,6.5,5.89,5.66,5.743,2.6,2.6,2.73,等待 · 需跌51.2%,4.96,0.42,1184.0
20260904,600908.SH,无锡银行,农商行,一般,5.81,6.67,4.5,0.24,2025,1.01,1.068,1.0732905940153838,5.44,5.52,5.43,7.124,5.333,5.333,5.573,等待 · 需跌4.1%,4.13,0.53,128.0
20260904,002948.SZ,青岛银行,城商行,一般,6.35,6.67,4.5,0.18,2025,0.85,0.89,0.9756788710907704,7.13,7.12,6.44,5.936,4.0,4.0,4.18,等待 · 需跌34.2%,2.83,0.85,370.0
20260904,601988.SH,中国银行,国有大行,一般,6.57,6.67,5.5,0.119,2026,0.74,0.762,0.7504961513372471,8.62,8.71,8.5,5.083,2.164,2.164,2.283,等待 · 需跌65.3%,3.44,0.77,21169.0
20260904,601077.SH,渝农商行,农商行,一般,6.92,6.67,5.0,0.32091000000000003,2025,1.05,1.098,1.1102440478777738,6.3,6.48,6.24,7.324,6.418,6.418,6.739,等待 · 需跌2.6%,4.64,0.56,786.0
20260904,601288.SH,农业银行,国有大行,一般,6.96,6.67,5.5,0.1297,2026,0.78,0.814,0.8164032608695653,8.55,8.37,8.18,5.429,2.358,2.358,2.488,等待 · 需跌64.3%,3.58,0.85,24359.0
20260904,601187.SH,厦门银行,城商行,一般,7.2,6.67,4.5,0.25,2025,0.9,0.947,0.9292468398876405,7.6,7.21,6.99,6.316,5.556,5.556,5.806,等待 · 需跌19.4%,3.47,0.69,190.0
20260904,601665.SH,齐鲁银行,城商行,一般,7.21,6.67,4.5,0.2492,2025,1.0,1.13,1.1195690464262467,6.38,7.77,7.21,7.537,5.538,5.538,5.787,等待 · 需跌19.7%,3.46,0.85,444.0
20260904,601328.SH,交通银行,国有大行,一般,7.42,6.67,5.5,0.168,2026,1.08,1.12,1.0759137393025975,6.63,6.86,6.73,7.47,3.055,3.055,3.223,等待 · 需跌56.6%,4.38,0.56,6557.0
20260904,601398.SH,工商银行,国有大行,一般,8.13,6.67,5.5,0.1511,2026,1.0,1.009,1.0129425182986922,8.06,7.86,7.74,6.73,2.747,2.747,2.898,等待 · 需跌64.4%,3.82,0.73,28976.0
20260904,601998.SH,中信银行,股份行,一般,8.89,6.67,5.0,0.203,2026,1.2,1.275,1.233911969232093,6.97,7.01,6.9,8.504,4.06,4.06,4.263,等待 · 需跌52.0%,4.29,0.66,4947.0
20260904,601825.SH,沪农商行,农商行,一般,9.01,6.67,5.0,0.2499,2026,1.28,1.365,1.3365213558831461,6.6,7.06,7.02,9.105,4.998,4.998,5.248,等待 · 需跌41.8%,4.83,0.65,869.0
20260904,002966.SZ,苏州银行,城商行,一般,9.2,6.67,4.5,0.36,2025,1.14,1.332,1.2068963541739957,6.91,7.69,7.33,8.884,8.0,8.0,8.36,等待 · 需跌9.1%,3.91,0.78,411.0
20260904,600000.SH,浦发银行,股份行,一般,9.43,6.67,5.0,0.42,2025,1.52,1.306,1.5342634881255002,7.22,6.28,6.13,8.711,8.4,8.4,8.82,等待 · 需跌6.5%,4.45,0.42,3141.0
20260904,601229.SH,上海银行,城商行,一般,9.61,6.67,5.0,0.3,2026,1.65,1.684,1.695587498343932,5.71,5.64,5.63,11.232,6.0,6.0,6.3,等待 · 需跌34.4%,5.41,0.53,1365.0
20260904,601577.SH,长沙银行,城商行,优秀,10.05,7.67,4.0,0.22,2026,1.93,2.054,2.039501975161973,4.89,4.99,4.85,15.754,5.5,5.5,5.72,等待 · 需跌43.1%,4.28,0.53,404.0
20260904,601939.SH,建设银行,国有大行,一般,10.98,6.67,5.5,0.201,2026,1.3,1.353,1.329716103402239,8.12,8.48,8.29,9.025,3.655,3.655,3.856,等待 · 需跌64.9%,1.85,0.8,28724.0
20260904,601963.SH,重庆银行,城商行,一般,11.34,6.67,4.5,0.4481,2025,1.53,1.543,1.6007651673477432,7.35,7.27,6.87,10.292,9.958,9.958,10.406,等待 · 需跌8.2%,3.84,0.69,411.0
20260904,000001.SZ,平安银行,股份行,一般,11.89,6.67,4.0,0.249,2026,2.07,2.269,2.180098035232008,5.24,5.41,5.31,15.134,6.225,6.225,6.474,等待 · 需跌45.6%,5.01,0.49,2307.0
20260904,600926.SH,杭州银行,城商行,优秀,17.25,7.67,3.5,0.46,2026,2.66,3.205,3.124812035915901,5.38,6.57,6.2,24.582,13.143,13.143,13.603,等待 · 需跌21.1%,3.83,0.87,1250.0
20260904,601838.SH,成都银行,城商行,优秀,19.49,7.67,4.0,0.489,2026,3.07,3.593,3.401342838909272,5.42,6.22,6.09,27.558,12.225,12.225,12.714,等待 · 需跌34.8%,4.73,0.9,826.0
20260904,002142.SZ,宁波银行,城商行,优秀,34.5,7.67,3.0,0.4,2026,4.29,4.567,4.6425832411471735,7.55,7.77,7.32,35.029,13.333,13.333,13.733,等待 · 需跌60.2%,3.48,0.94,2278.0
