trade_date,ts_code,name,type,quality,close,target_pe,target_div_yield,dps_recent_fy,dps_fiscal_year,eps_last_annual,eps_natural_year_est,eps_growth_est,pe_natural_year,pe_static,pe_ttm_ref,pe_price,div_price,base_price,buy_price,signal,dv_ttm_ref,pb_ref,total_mv_yi
20260820,601229.SH,上海银行,城商行,一般,9.84,6.67,5.0,0.52,2025,1.65,1.684,1.695587498343932,5.84,5.78,5.77,11.232,10.4,10.4,10.92,射击范围,5.28,0.55,1398.0
20260820,000001.SZ,平安银行,股份行,一般,11.4,6.67,4.0,0.596,2025,2.07,2.269,2.180098035232008,5.02,5.19,5.09,15.134,14.9,14.9,15.496,射击范围,5.23,0.47,2212.0
20260820,600919.SH,江苏银行,城商行,优秀,12.1,7.67,4.0,0.5641,2025,1.76,1.927,1.9454873139680833,6.28,6.44,6.14,14.78,14.103,14.103,14.667,射击范围,4.66,0.82,2221.0
20260820,600926.SH,杭州银行,城商行,优秀,16.81,7.67,3.5,0.66,2025,2.66,3.205,3.124812035915901,5.24,6.4,6.21,24.582,18.857,18.857,19.517,射击范围,3.93,0.87,1219.0
20260820,601166.SH,兴业银行,股份行,优秀,18.17,7.67,4.0,1.0659999999999998,2025,3.46,3.297,3.404231397274501,5.51,4.96,4.96,25.288,26.65,25.288,26.354,射击范围,5.87,0.46,3845.0
20260820,601838.SH,成都银行,城商行,优秀,18.59,7.67,4.0,0.921,2025,3.07,3.593,3.401342838909272,5.17,5.93,5.87,27.558,23.025,23.025,23.946,射击范围,4.95,0.86,788.0
20260820,002142.SZ,宁波银行,城商行,优秀,34.18,7.67,3.0,1.2,2025,4.29,4.567,4.6425832411471735,7.48,7.69,7.25,35.029,40.0,35.029,36.229,射击范围,3.51,0.93,2257.0
20260820,600036.SH,招商银行,股份行,优秀,38.86,7.67,3.5,2.016,2025,5.7,6.146,6.018823473301402,6.32,6.53,6.5,47.14,57.6,47.14,49.156,射击范围,5.19,0.87,9800.0
20260820,600908.SH,无锡银行,农商行,一般,5.4,6.67,4.5,0.24,2025,1.01,1.068,1.0732905940153838,5.06,5.13,5.1,7.124,5.333,5.333,5.573,参考上车,4.44,0.51,119.0
20260820,601825.SH,沪农商行,农商行,一般,8.77,6.67,5.0,0.435,2025,1.28,1.365,1.3365213558831461,6.42,6.87,6.86,9.105,8.7,8.7,9.135,参考上车,4.96,0.64,846.0
20260820,601009.SH,南京银行,城商行,优秀,11.92,7.67,4.5,0.52915,2025,1.76,1.867,1.825312256049961,6.38,6.76,6.45,14.32,11.759,11.759,12.288,参考上车,4.44,0.76,1474.0
20260820,002936.SZ,郑州银行,城商行,一般,1.78,6.67,4.5,0.02,2024,0.16,0.084,0.13856684491978608,21.19,8.54,8.3,0.56,0.444,0.444,0.464,等待 · 需跌73.9%,,0.35,162.0
20260820,001227.SZ,兰州银行,城商行,一般,2.13,6.67,4.5,0.08,2025,0.2853,0.3,0.2925186452214695,7.1,6.51,6.6,2.001,1.778,1.778,1.858,等待 · 需跌12.8%,3.76,0.39,121.0
20260820,601860.SH,紫金银行,农商行,一般,2.54,6.67,4.5,0.1,2025,0.34,0.372,0.3269013303769402,6.83,7.47,7.43,2.481,2.222,2.222,2.322,等待 · 需跌8.6%,3.94,0.45,93.0
20260820,002958.SZ,青农商行,农商行,一般,2.94,6.67,4.5,0.12,2025,0.52,0.486,0.5276282622589327,6.05,5.22,5.11,3.242,2.667,2.667,2.787,等待 · 需跌5.2%,4.08,0.43,163.0
20260820,601916.SH,浙商银行,股份行,一般,2.95,6.67,5.0,0.131,2025,0.44,0.45,0.41739208598419125,6.56,6.27,6.24,3.001,2.62,2.62,2.751,等待 · 需跌6.7%,4.44,0.44,810.0
20260820,600928.SH,西安银行,城商行,一般,3.56,6.67,4.5,0.1,2025,0.6,0.573,0.5943066129273026,6.21,5.97,5.87,3.822,2.222,2.222,2.322,等待 · 需跌34.8%,2.81,0.44,158.0
20260820,601528.SH,瑞丰银行,农商行,一般,4.91,6.67,4.5,0.21,2025,1.0,1.009,1.0350407790721745,4.87,4.9,4.91,6.73,4.667,4.667,4.877,等待 · 需跌0.7%,4.28,0.48,96.0
20260820,601658.SH,邮储银行,国有大行,一般,4.97,6.67,5.0,0.2183,2025,0.73,0.758,0.7196618057616758,6.56,6.83,6.79,5.056,4.366,4.366,4.584,等待 · 需跌7.8%,4.39,0.58,5969.0
20260820,002948.SZ,青岛银行,城商行,一般,5.98,6.67,4.5,0.18,2025,0.85,0.89,0.9756788710907704,6.72,6.71,6.38,5.936,4.0,4.0,4.18,等待 · 需跌30.1%,3.01,0.82,348.0
20260820,601988.SH,中国银行,国有大行,一般,6.05,6.67,5.5,0.2263,2025,0.74,0.762,0.7504961513372471,7.94,8.02,7.95,5.083,4.115,4.115,4.341,等待 · 需跌28.2%,3.74,0.71,19494.0
20260820,601665.SH,齐鲁银行,城商行,一般,6.54,6.67,4.5,0.2492,2025,1.0,1.13,1.1195690464262467,5.79,7.04,6.81,7.537,5.538,5.538,5.787,等待 · 需跌11.5%,3.81,0.8,402.0
20260820,601288.SH,农业银行,国有大行,一般,6.81,6.67,5.5,0.2495,2025,0.78,0.814,0.8164032608695653,8.37,8.19,8.1,5.429,4.536,4.536,4.785,等待 · 需跌29.7%,3.66,0.84,23834.0
20260820,601077.SH,渝农商行,农商行,一般,6.82,6.67,5.0,0.32091000000000003,2025,1.05,1.098,1.1102440478777738,6.21,6.39,6.29,7.324,6.418,6.418,6.739,等待 · 需跌1.2%,4.71,0.57,775.0
20260820,601328.SH,交通银行,国有大行,一般,7.11,6.67,5.5,0.3247,2025,1.08,1.12,1.0759137393025975,6.35,6.57,6.52,7.47,5.904,5.904,6.229,等待 · 需跌12.4%,4.57,0.54,6283.0
20260820,601187.SH,厦门银行,城商行,一般,7.3,6.67,4.5,0.25,2025,0.9,0.947,0.9292468398876405,7.71,7.31,7.18,6.316,5.556,5.556,5.806,等待 · 需跌20.5%,3.42,0.71,193.0
20260820,601398.SH,工商银行,国有大行,一般,7.78,6.67,5.5,0.3103,2025,1.0,1.009,1.0129425182986922,7.71,7.52,7.47,6.73,5.642,5.642,5.952,等待 · 需跌23.5%,3.99,0.7,27728.0
20260820,601998.SH,中信银行,股份行,一般,8.32,6.67,5.0,0.381,2025,1.2,1.275,1.233911969232093,6.53,6.56,6.5,8.504,7.62,7.62,8.001,等待 · 需跌3.8%,4.58,0.62,4630.0
20260820,002966.SZ,苏州银行,城商行,一般,8.65,6.67,4.5,0.36,2025,1.14,1.332,1.2068963541739957,6.49,7.23,7.06,8.884,8.0,8.0,8.36,等待 · 需跌3.4%,4.16,0.75,387.0
20260820,600000.SH,浦发银行,股份行,一般,9.11,6.67,5.0,0.42,2025,1.52,1.306,1.5342634881255002,6.98,6.07,6.03,8.711,8.4,8.4,8.82,等待 · 需跌3.2%,4.61,0.4,3034.0
20260820,601939.SH,建设银行,国有大行,一般,10.58,6.67,5.5,0.3887,2025,1.3,1.353,1.329716103402239,7.82,8.17,8.1,9.025,7.067,7.067,7.456,等待 · 需跌29.5%,1.92,0.78,27677.0
20260820,601963.SH,重庆银行,城商行,一般,11.25,6.67,4.5,0.4481,2025,1.53,1.543,1.6007651673477432,7.29,7.21,7.0,10.292,9.958,9.958,10.406,等待 · 需跌7.5%,3.87,0.7,408.0
